Entry,start,end,sequence_sha256
Q9NRW3,0,190,8a789f2a4db6719fafe988760dac1f57a12c3dd3a97f03f91489962181ed2623
Q694C2,0,384,f4c4c8a165f4e7afdf60821a0ac0d08a8f3741daef6cfe7c916367c2f9a8058b
Q9UH17,0,382,8ab445022825f73957aa91465716458521c3ffb8bfbb9863207486a6d820b300
P34857,0,167,569b69b6615f1f740b5cd6a33025029f44f96f679cfb992cea97de2621ce639f
O79547,0,343,ddd2d04030df91506c39d1f7a9c04c3785bfdd4ff56390394ec29c42e8d25865
P48903,0,497,03687cc164547a0d07a13b7d1237bed99b57f69ecd9f180ff0d6c88894eaed3f
P26829,0,519,40f6b9005ff77011eff9fb58e65f84d66fc69d7533a247ac225089d609d00f57
P08740,0,382,97d340a94eb9a413bbe71114a46fcd05a90bd629add88982908ee7faaa804fee
P30826,0,145,057a5d66f72a1ef85ba9a07cb08df0e08cb2db67fff6517ed35bff44266d56b5
P34849,0,333,15748f8b882c5ddc3c782328429b63867fd88834926311c2e39df5b3a175a997
P48914,0,437,55ba537457b9652c179e2dfaa5bc3cb8e39fab771a5334f33c17a303dc0cf9a8
O47495,0,385,f74dc729822931091ba8c261335547d6c7bdf207e2a545e2c98d34a2585ae270
P11658,0,292,b0aed9ec2bc52357f3a7b8cdbdc4b9207276f6aca1ba1218714177bc48e26336
Q94VJ5,0,345,83499e88aee335a1046cb4f152c2d14bcea764629525dae83672ba5c63aabdd8
O79557,0,166,a8d22cd42f742c91dc43aa5fd8e589e84d4aaa26e247dd316bb7d8c20c9a6965
Q8HEC4,0,291,ae99268fe448474895392dabe613f085f0b399b470a7e0fda7717665f9411333
Q950U8,0,297,d4f7eea863d3ad0bcccd0025aefc8203514b84cad49118313b5dba21446af3b1
Q0MQG8,0,264,c0b39d82bbc709833b7b47e876cb05751d155d45936dff8f22ff8fde45d43b84
Q5DUX5,0,412,d72302d40b59fbd130f8443a67e8040caf8136931311bcbc676b87d44669adb4
P07706,0,573,e36f2c00d549bd7cd362060bf34f7079e33d44aba20c733b0d9e6a3b69a3408e
O03206,0,175,751da2eb4da861c10326e866ae1e23705996777e27dbc43799402cec9797d109
Q0H8Y9,0,538,387ef4fec21b0fe307206e37e81b6d07653a61bc1e0acf93c47710525718fcc7
P04394,0,249,e3f88151b00429ad470329c6e58964d37f8826da936d702e8537673868710c30
O67100,0,379,78305c56b92f02e751f53bba4ec78115286bcc549c86b277afd3dafc24abca13
P62060,0,393,9729804c0216e95500f0ed39ed9cf409f67edba47a3bc714287f774e4351adb5
Q47AB5,0,408,b27c88ed52cec7c912c29cdcff0285da2d67222e5bdc2f4430e8a8a6b2f609d6
Q5MZY1,0,415,ae4d495cf125afa90b3fc99794a44722a6bbf158c1c32b708782dd3575fea1c7
Q759Y5,0,443,cef43c0278121b2f1ab5d0578a33912db4c2deb0aa250ea63f5de6168d43ea00
P62062,0,385,2987627d3b32dc8388fe746ac87f1f89e5e72ea29c15f38e70001a9936d1e725
P62059,0,386,c9fe54b53c9841d43685bbcac2739151969c9fcc78fdafbb0d7c8cb18a18eb52
Q97ET6,0,388,788fc7d5ecfd7313396f72cd4cb5d5638590e0672e051c021053489a5d116ab3
A9V2C1,0,496,5501606b0ffff5614c6e022e209b2e2d3eb181487a6f19ba45df1ef1ce2e2ed4
P27763,0,220,3f7da0d795e16284317a649792b49c40be9aa3a7504b099e5e608204b9580c22
P21219,0,203,25b5c825e27b9dbf21237abd52607623e297731f790e2379dceb8f36d39e761d
P21220,0,229,321d66afe26986d0de63ba47abf1c053b29d2d6f50c028323136a0612b5f08e1
P29379,0,226,221bc429762aec74a2be5775dd7483c7c6926bf32ddb764440a9db7b7e59c4a6
P97052,0,217,8f8ab7f23cd5c68e7e36551cca37141e060a38c14279db185d9363003354cc63
A9WC36,0,409,dcbe18298239b1f00c1887f2d27641f01cd1b3cbdd076b87855c279349795a2e
A9WGE3,0,402,46132caa8a17e6ad0ac03cc74e2fddfb7e07f1e77c2fdf4315239426ac707b95
Q5A1B0,0,350,3312c916c4c0bf87663066aad8dd6ad29cc93afb6095c7f21aad4bbf78bbfe78
Q3ZBE9,0,356,34db5a438aaeb1c2da1691623036eaf27134e84e50b1ba010d47badf7ae0105c
Q54L85,0,328,2ca0546c6cf4c6d1f346a8ac30e1c84577c282bd26fdfad626c85cd6fa49d629
A9ZPJ7,0,439,43d8944264864fb4dccb2f2a3b15e9040e87d96121c1b08be9c3cca30b1fc60b
Q9FNP9,0,452,7a36102c61715db811c864f26c86e1b4eaf72f05b7581f3981c1d6c40915b422
Q44473,0,482,928521b82a39b5c62cd296173eee1be19bbb96c2712d03e05da0c2b6cd4c60c1
Q55863,0,483,0beafbde4a4783c1162f45a46e932c07b8ac77ba45ca7da38c892b6298bc5bd1
Q9PK61,0,481,867294bdb4860b397d0f8bf6c310505450a04a7a745a92a855e2775ae76651c2
Q9WY51,0,466,34367a3c3e8da12e58ae3d4d44a7e32b3d9494a595211664503d679f0677f97d
P73534,0,591,54b3f5bbeeea180c8569cf1c78b98fbb78a4da6feaefaffdbb65b749c18494f9
Q9LIK0,0,596,4e6289040b831d73322c2a42837401e58c291a05648de83a4d3e0aa2893b45e0
B8BM17,0,527,5c032376e5116d6ea4de6859a302c9dd70db42e50a54862e49a7483b32b35c01
Q40546,0,562,089a8ea2a110f03440268b39168c266437dc18902958161dc70358f17caa0bb4
Q6FIS9,0,501,451205e0524c96e1a52dcbbf845edccffffa6696927b1fa363fc62e6606276e7
O05118,0,478,2ae41dc020b1bb2cea3a78190e0b042a4b7a6af6f20d179d2c7cd3d546d22106
O65595,0,497,a592e268a0b55a2550f0bbe24ef91cb890ddd46ec6c659e401eb03ba7df69f5c
P80885,0,585,f051b1232257b5952d039de60649c314fe65e97bfe39fdbd07023e1a37b74502
Q54RF5,0,507,e1ba9ee2b2966acac9f868e4ab5b01aa3fa20b509311d901462a621993589cb4
O51323,0,477,7f759f34a9dd8b6b524cfcba56be1d17041c1a3603dd9f3a5e7f36ca306adc7c
Q8Z6K2,0,470,f3f6975451ea267ffd4fb369faa91a3166ec88edf56847aa7658317faf2298b7
Q56301,0,475,816d1355c84e1498f3c5a075c5aa9a12bfc25577af591dba5d4b6b4e7bdd3c03
Q8ZYE0,0,461,90573a5660fd11a6ddc9c1ba9dbc2fe0dae0ec1ef0e8c0ff824053ec87afdfa9
Q57572,0,447,2752ccc945ccef3f606318ad1360f27697631593fb73c61aee359180acb1f356
Q9YEU2,0,458,148f9ebf4b0d35a395b0a48b65013dd089d8b20476279e2d54977da95667896d
Q8SQP0,0,428,01ba4a8ae91d16ab21ee59f130c5050306846dcfff5d9319a48b06aa0875bd13
Q07637,0,502,e6f0cb77b61b2648606c05ad94d8c4a2938ef4e5da2e91e3396454055204ff71
P9WKE5,0,472,c6346a32cfddbfc1b1c031de21136fad553b09497ef13426019f4eeab711272a
P0CE14,0,431,07d72a50d3457345faab52b8cb0650a80d5d554adc6f3dede290bee935175437
B0BK71,0,513,bbd5319eac7a40aa3112ca032e0fb2ee137f7479cabee980ceeddf4068a29f40
Q47KB1,0,430,8c1dbe392671c0fa70474cdbb77262496811f0245ba61c1773b36af7c39f2824
P35270,0,261,7c55ee43c37889316e5370901574acd09d90d5e8cbf1519a820c936face59ee5
Q54GP3,0,267,7e0d807312ae2b77b111000d7ffa0f38e629cb74cfef2b11c894d0e622621084
Q8YW05,0,500,164710dcb1dce982b37f62fa6d86d4c9e6923b3415292bf00fc524418e9acfff
O66746,0,492,b3e455f94988fefda1226222820e7405567715fb47e099f0dcf64e7ca6771564
Q0IID9,0,559,7615c6ddb3b3b981e7eb081e4e6f3e57b3e48eb1df2905142839a010589454ab
A6LCZ1,0,499,7889755b7082be225dd961d64e92f4349b116a987c2aff0c27b112e9a0442c60
Q21944,0,502,8a2eec912e0cf2b3f9a2145dac503362f738d194d8672a6495dac57e98b5072b
Q9NJP9,0,512,024f3ad7a1b53db5545d7b9e274bda271d04919e52213b76635abcee2588c9f8
Q9X049,0,492,7f3d47978a9271ba7344db689e5eb835b82fc2e42fca80a85ce4b083e4ff4c51
Q86YN1,0,238,38956f2f1bc4af204ae7ae52d0f742ffa21534d60cdb79adf36619d9445fad89
P53223,0,239,0745744653a19cadbe5205b42c1708bfffcfa3a8772c1e6ac1a7c673487c3407
Q86IX2,0,229,673a3ecb3b86abbd6e9df3056f22628246fee39bc10b90c4c2ec5cdbf6b19844
Q9C2M6,0,282,9ee649bf5277937ab4d656bf6b39f920573ba2d9672e874c7d654934f84fae0e
B0CN28,0,365,aa4e3a31aefcb047bbe0d25565f09d295d75477c95b3321d0cd75faad9b30e9f
B0CN31,0,366,619f28f0678b26b0f058d5155e2915520ca3845b1a9207ea217e10475fe95832
C4M244,0,524,51f02ded2b6cad46a4ef71f5425d011bd1fac8d091d2500c87387b40ae107d9e
Q99LF4,0,505,8246022f66c40b23dc1f0ae6fd10f4d056c3e7994a8e91e9820193cab255e11f
P0DX91,0,379,cb799fe689207387415761287f8b073eb59e2f8bc8b6919218473c0ae7cdb936
P46850,0,408,efdd857463a6af17454c6315eca36ad1f95938b49da19c4a797f7797435a0598
B0FYK7,0,377,eed509f14e1006c31e27428186a2409dd5e6b0ee7bacd9d553ff89a15b227f02
Q9FCA7,0,374,124196cb9b07b549622a1b44e8aef2132a41c2b5db8ce5be5c41e51a98045f77
B7IWE8,0,414,b555a5f7dfbe2386b5c8d98b3715f5a164841c95ed5a33c1e1c9dca7f07b255e
Q91WS0,0,108,834bece63b4567bb1bd5517af40a6d4fc667f6b9e4071e515ca982062dbbcaa7
B5Y5X6,0,207,6aa7b03dd1d60e233586421347d3b8c1c2dcf8294952a05bb02a4091025c9e7f
P58201,0,211,c1668d9906d9d5b1c5ab0866d64617e8cc74f378128855303a512a073d0f0b18
Q4L9S3,0,212,d99d3b17610639a0e5e7cac13f5e2162bb0d9873a47e01d869531960bd92440f
Q1JD20,0,215,efbb1249dbec04227887df726b4be2a62ace60112627540d5f110ca22b6bd1b1
Q9ESW8,0,209,c63c0995e0f9654d3aa9dab5a5c67e5dea3ec23f2c892ea02d97e454ba5f5fc7
Q9K6U4,0,201,759c7d32c499ccac5de518599d0d25078a0a622081b3698d78ef47bf32548d6b
B0K2C3,0,302,e87d2b87883ed9273000c7323588a8110928ee1faca6aae070abae8ecea7395f
Q92DF6,0,355,193fef85793a058da564a5531fccbd39552bb5007c506fff4f95cc0975ff11c9
Q5SHZ8,0,395,22eb7c717d27d663e29b6e45c616bc7af48f3076bb18332e895ac63ebd8dca5b
P37419,0,398,2092a62f13de75f82809d12cbd7a33825f5a37f2e9e392b8e98e9787d3dc08c7
B0NAQ4,0,409,0530646010b932636d11949082fd98ca7060f98f880b9fc2b9a1ca14827703a7
Q8PUB7,0,369,33758511fe693a7e5414e2bd1785b4c2e87f6708ca393ec72ecb4a73bbf1460b
C4VB43,0,271,e1c720286751b40af40383824936935b07d86f1f837b497cac9a8303d02af739
O74020,0,564,42f6c6917c6f43525e6f447595f1f7ceaf75f2553dbd72d1e737347ee5e8c76f
O27088,0,523,24576523e96303e1831089712772065b465ec6b56cf9a5835a1080f48684a410
O27089,0,353,1ec9f3711a0f161b0ed937234364cdb92051c163612afa96f680254a61b29d7e
P23179,0,398,a774352b4f972b576b83c65f9bcd802e8dc95b41552c11f4140ded2adf7bbd40
Q22236,0,425,97d0fae24e2e71a8bada564b2f96b92394aaf2f0014d951adbf58bb319a67f70
Q2QM00,0,487,539fd077488ee0bac1d89a44ecda6ae6468c1fbd6f2f8357738d95a0c7ca01b9
Q57815,0,369,111d9e2a843ef10a5605a3096cd96e1a1fb929e4e7d3d181c44655e139ea170d
Q59189,0,599,00a76053e309444963364204a306cad7ceedb4c15d4bd18114649491ea4a38e6
Q7KPA5,0,331,93b479485bfccc1060abaf12a5dde1f2fe08a227771ad2c5b17c2da50d074616
A2BLE8,0,387,ca101c330f42c4c9fa10ccadfce879fee57c19f88b0c2f88d615114e394935d3
A2XFC1,0,442,1d0a3d7a6f2d13dbd27d7fd86c6d4b1b76218f7c2fbea8ba592eb6b83b685434
Q5ZPI9,0,385,f93d9e63cd6c8c530b58bcb412ad108486b8ceaf43f2c2466ab10e69e84e6540
Q5ZPV8,0,381,992bef7e588e56f368e99271d90454fd9a56d5b16a8727a8a5344b93daf37734
O59209,0,382,55740dd5410e3e9feb5449165650d84244d5116f9288385088140fe99d1d6984
B0R4J5,0,268,21eff0e8424fd6799d9046db7ea6d4d08a47c9664d0efed62585bf2001411b3a
O51069,0,283,db4293febbdb6bfb304c5bed55923229d56a96b4639fc8249ea45104aef6336b
Q88ER1,0,275,20132c4b2f30e17424a389691e97637a800902d10a598a474461fac1c931c4eb
P31759,0,593,fa5fc3ec66de61df1c98236085b4667c5f5b2aea1584d744a6aaaf66cf277c7b
Q0P9X6,0,262,08eb753c0425a1691d42e7e207344a569cd9d00ae27151f2b2a62e53ded03905
Q2KCH9,0,268,8d05a03a56d16bc81ea853deea79ada85fe544e10c856304af0d3eade69da793
Q9I6V7,0,280,0e338c1728f7a48cac8ee209dcec14b03b8475b3f0ba5389de09217633b57be9
Q9KKL3,0,276,2215973bedaa05c58ae7a25a3ee7b117e253d888915842a9bde208357fa564ae
Q9KS61,0,288,2fb423a9570aeaf2a32da153a3f50bbcd1845403abb22a8c18fc46e25a2f9c26
Q9WYT5,0,282,39c4b522d694bed0e7dc47063c29c30927b108546f5b01aed0d3b15f2ef0ca0e
Q9XDE8,0,262,7caa84087123dad5508a1f57d8a3b8bb33db538cdf1a501aee34c2af4197a477
B0R5L2,0,330,3cf4a173772d6ed5dc947e182a3c905218ae43f1a14d9b602fd331971931cc9f
O26230,0,307,99e64fafaa367ee053aa5341977b555b96c5fa29b31e5f1b551721c6cc61db31
Q8Q051,0,345,c7076ab33ade3c0e16184eeb24d42ed57352ae2f7379e976e4aa9cdb90d84426
Q8SQN2,0,334,d12fe81a78050aedbd4220a3083954b067b6db0e69de950649065b27ce6b0507
Q38BX0,0,461,896eb7bb1b6830780451718e93cb933617d3ee1f40508168409246ac8a648152
Q8TXD7,0,297,df80c7292db6dfec4555498f250061628deb55522256d2785a99015f0b3fbc3f
Q8ZT09,0,292,a1f637832022740f554d1ea82b523e159dd3f6c75e07a055b7f7d0d98b7dee74
B0R653,0,311,df9cd17651363ed7ca9dab65d41923f3c19d35c25c03523740dbe1be9356d348
Q9RPW8,0,331,cc6cf732229565d460a0491d16b212d49c187a2e6c4e4dec27866e6c4e871916
A2SQG9,0,314,7fd5a4e3636ffe444c68e9405e022b64226038c7c91845b5898f6a99d2821688
B0R7Q6,0,448,08db13f75fc117be1210118de71a4723d91463f996a0a9c7d15784f99a6f8426
Q9YCI2,0,467,2bb4d983f3f98ee30d1c6e793857e06517de5429277c0045099dae78722dfcfe
B0R7U1,0,508,f320edee15ab153201d3f412bffb039499ae8f0177bb8af6f93dfd5fb207f99e
O28484,0,488,d7f8e7a722991626fad3f07de19b6797096eb6a083807f26c8a8716082c0ba16
P04995,0,475,ceaa3e1add51e7f8008dd19ba01999584947b1a53ff9be97b25f9b224bb5509c
P57620,0,413,69688b269388585a4094f5e4e1a9a61540ad981381c2a079665683ec7035a9d4
Q58113,0,594,b58517b8e8480f80b17d56b5d77006d58c6deef4e7669ca74a8dab35c873d440
B0R7U7,0,211,d5d8cf083139299c4b289540f80b84044788f5313d16501f3231b8c6f8413a51
D3DFG8,0,211,4e437c53de66cb59c69620c4d2e6d1960f9be94383e9aea74be1d6caa4204bfb
F4KI56,0,238,0df184a5be4d1f8f6de1f5c89a99a51954ffca292a7fbc4d8dce4170e3d63483
O07014,0,403,ba261a412e9439cf79ce0f4482eac29fe8592218e6ed135bb3570ab1132164b1
O28142,0,344,868e9b4e40048086e051899b22dba0c90c05027a6568b5ccc137dc7b8d09adef
O74382,0,298,9d1d3932b29e8c9e5da6bab73b7b258a08187346862fb6b663c56d06ca3eeeb6
P0AGB0,0,322,5a5d6a40d4484303d4a9fec54ca59dc682337316e23ce3c42253d72a7846a807
P17906,0,199,d622ee28585539d715df66d104bd686a7e9835d55cf4a57e538ac374b9374a50
P40399,0,335,1f06bfc2d91938a6768235865139e7de160004fcc405237e77874db63459eb76
P42941,0,309,99aac1055b22059fcd948deff314bc439422640af7b91b4f61dfaacce0276629
Q2KHU0,0,225,34e0d6d84a54fbbcc5fe7603f205d56c3ec9870ee58f766922cafeef2bff8249
P94512,0,260,900f2de47011b1c190fb2d1d5350791bcbf6a62366936861f79d86a8ddc682d7
P94526,0,272,4ac2986b7687b28d430bf1bf6ef31f412aab11a3751f2d403c7d6840bd5c8cf7
P9WGJ3,0,308,2300b6db58fccfd0d6a1c248328fa847d874e0c5ce850c154f15b908a041df14
Q21YU0,0,237,f016fd0026df51c907d87abb7a8fa9e7443fe1615fe0e96ea39bb72d3de52f82
Q54IF7,0,183,74f5ed016ad49803b41246530e033b447bf31357b2ac23cf069470af2c5320c8
Q9CHW3,0,216,713d9bc4bb55d36df08973152f017028de31adbceb81bf0f34089ac256d2af46
Q5QXU4,0,220,4d36aabdd38497894d396385b12958a8df42ea1801d210431e48acf3a6e94303
Q72H00,0,249,9f56dec03549892febbc411c3960ae9e52314e9e965b090e0b5c2ebe4eaef954
Q58989,0,211,1b783ad3977c22dc636e1d2e14227686ee95f7e4b57a482b8e34ace3b60db277
Q9I2Y2,0,205,466c88ded1c237f476e5390f640ac768503ae0615d68a590f3015aaa9d37c511
Q9VSY6,0,270,e2b53e3ba853d3077cd90813c0ee5b80f07714057966da857c9fea381c480ac6
B0RP51,0,418,4a14812123e70721c49df493c38f5cb4c872e1e3d8e6973ebcd1c749e63b9110
Q59126,0,341,e2ceb10eda17b0721f3f280d4b00c2c76241c723a5e6b019b793924ea4b7c974
Q9FAF8,0,549,27f803ee5265b2c4051dae2fe08e2328b82501132f6a26fb7f8d653a6c65e4c5
Q27705,0,437,009bffb5a8febe1432335e9ce7896663464ce32dec1c3b7ded4a8c4d04dfc8de
Q2RNU4,0,404,136f54b1ebbc0f7dc234721335e7112e731830c3d1898b2256b5350e1b852a5f
P29495,0,404,66c4a8e6c952c182a57c570aaf4c67be60385a7af87773911ae364567e15fd94
Q9WYC5,0,419,eb80a6d5e0b17d9368af14ccabc89ba218533737cea5c14eba4bb4147c483c9e
O85343,0,456,f67b3daa4b5187259e2bba2bcf8c17005d01225267f662ca837a27c4d50584fc
P26405,0,477,15e417878e8b1c6fca4f82839fc6273f72a10374a1ec06175a21968fbd4bf209
P47723,0,544,6c2778c5948163bf6ab73495ae7a28b6199fcab1fb441ac19e40189b161c076a
P55356,0,474,3de4222cef9d3098b35c1f74268006460fd51b1247f4f562ce29f7d4b5d930df
Q9UTJ2,0,257,3414161d478801551b332ca2df45e2dee32c98e9ccc0691e67d63ace85b6aba0
Q57290,0,485,63d9a2dc2bda4d605add004e13b3e6d93802f3e85fb0381462cfabc223006811
Q57842,0,449,04c8753598da35b9cf4818e1f000da052dd08df5568c8a3fc285203531bbc42b
A8ANX0,0,570,d6cd89c081f142134d8d3385d9c481dbe10f7b7c38e6a0b3dc6b7a07eb8ad15f
Q3SV33,0,576,cd355f5f2c4d8af210c8f89d89a7019d7993c9145bd2ef21fe0115392ad94d7b
P52674,0,522,bed9a18dc7e020db6e8e5b95884ddb3cc091143c676b2bbda82c6b60756cb9e5
B0TBI9,0,439,dadb9d4f01da199b4f457794c7c776c1e54adf59a3791536fb1b00ad7b51d68d
B0UET5,0,369,a78f35cee4856f949082e334b574a81876e3aa43f8a4d6109ead8c6abb670ac6
F4CUJ4,0,344,072e39fc76f7faeee91288f7bb3b7233b1191f3b67c5b36b9228ada0372fe00f
W6RJ11,0,363,7801eb2da05605a84880b7b97f11ad3daa8f34350d202180d5aec6e1aa05cccb
P52700,0,290,ba8be5f44ec7dc12d505a2a06ac438615b5b508633b6c525b7ee40eb3173d846
P54427,0,267,2a7cf9280bc0ae415e4a8249fcab641accf676dd08fe593793d89af47b4cb69f
Q9ZKB5,0,290,e2416674a55656ecd17014c68668aa6f66bec75e4765528b16912be319f7bf4f
Q44056,0,304,107028b2f264e3a096338cfdf8eaf9f997c4629b0fafc4b732fe39c4be72032c
Q7WYA8,0,246,be1ec209ddb8688e1b9363f08ec3223a8094463445d005324241faef6c484e21
O07293,0,275,d337b1c1f295e2ed1a2cd5a7f3b1f231ff4a06e63c9ff18063e52f8d59ad7eb5
P14488,0,256,8b443272bf233157259dd22c6469313423c06305af4a16bb56c7bf246ad3f692
Q51429,0,275,00cc166eeacf26355fb9c178c63e91c63789a6b7d2f9fca6970e7dd29d486a41
O05465,0,401,f816a88e799843d7ae48219cd06435576927c69725970da3565d1ef27eeeb0cc
O25103,0,138,526aaaed42dcd7801646a9ef66c25b9eac8b7048f4aa9cefae4f8d604ceaeac5
E1ANH6,0,291,63afafa0dcb346533cdc22beaa35714fcb854be66f270d1b2607b38bc43f2b2d
Q00983,0,260,2a8afc541e06ede6c8421a904f1a8e03961f9ea7ee7a234eb872260c42c5efa5
Q9S169,0,286,d4f9431aa3afccc210172736d5cefa777a190fd4d57526c6c3b34a3807252cf4
Q9ZMJ9,0,355,98a61552bf4512194c35f143c56b614566efb085313be1eec3b54a5e5be974ef
P31429,0,410,c3c8b9e9c6c8aedf3f69b227a5d973044f68a74589c8a1e3ff62ad57a45e40fe
P0A3M3,0,274,c734f2cfad5d6016af1a1d969709301ad5c812545aaf0ef39fc7faecd223757b
P18539,0,376,dce9ff24c269605346f88dec9eb6ec473d99033f7e4f032ce5932ce0682f4691
Q8C7W7,0,541,12eb358d954545ae3bb2b9a4594bf3e3d9d69483a688baff2cc80fdfb3fd04b0
P9WGZ9,0,558,2180330f937dc3d10ba9e420f4877023500e99115182044c508f6a9f49099815
P67918,0,305,e1a40546d4cc0483ea554303f6f44b3a02706abcb0842164f0674a27d19364f4
B0VH76,0,414,cb5f03968ec2a3ea41ee648c7ddc6da9fc4ad6b9cba25a527017e1d57f8b894d
Q6WUC2,0,355,bae6cc38bc66160b71e73176a2d97bb6b1dfeeb0bf6760d2be2fb7e37a21b949
B0ZB56,0,360,326aeb57bc380be7a0794e2a5e04a4b4d25a878516fecfb6038963992a35b733
B1G889,0,470,1d7e9a1db297b59749ac3cfaef2f0917e8cab9d5e5fdabca5a03f01464c06b18
A9MWZ9,0,367,944f03771af4cd84fa5c4d5686290dcd005e63db743c951355883edd2479b389
Q4K9L8,0,369,f30cf5c53ef1dbdc923feaad633c11952e1057e6ea5e63845b5062836900e35b
B1HZY7,0,386,9debde0c95f5a972af803d4897d1d78ef17a35f907cf8dc47b0beb0336c4c416
F4G5A4,0,365,d2fcf49864d38dda0d82d352c2d0fe73e0e7c3a331db217c1e3b48b82f9093a3
B8AUI3,0,367,f96dcd4b79f1aad2082f99f9fc968fbbc692abb5b7526582b12bbd0a23352103
Q9NYQ3,0,351,cf2399924784441fd84c88f015eeaeb9fe0adf61f2288ed27550347f002bf068
C1CRX2,0,361,6daab6e3892f820bb5aec2b90d592a228a2aea6706441b1886dbb170b9782cab
O86509,0,339,50a667dfc2064093a91eef619c8585c984bbdd9cfa3cacd3b307320c322285b7
Q5ZZK4,0,348,c4e06f6ea619e2917b8fcab49353e941302cacc2038615dadd0d1e26fac6f76f
B1L550,0,279,3e4e38538bbcf45e4d6833fcdc2af467be58ee4fe4283fee6e1beb9d1547054d
Q8PXJ6,0,318,cdf63f1ac7b30a030d4fa618ac0a3a696de3e35529b13e373b5de450cfdaa478
Q6L0A8,0,273,efe2f8a0c894ea4eb0077d1ae9ea8dfce18e1f5e164ceea4373d1389733e340d
Q9HJ35,0,286,75cbbfa0ede9a8823ec4178fda289379e84f72be147c31d05a70379913601e08
Q5JH75,0,267,8a1aabd2975bd88b24cd997340557004318dbb4bc3a6130ff38cbd2628026172
Q9Y9I0,0,283,29d97be08dfedefd88b9bb75617bc412ee5fca563d17ff3856b2bca266de9dd1
B1L5U5,0,476,5717805b19977beb8b2182cff8fd9736dca8bd4cb63d5430699b114d3d380242
P39567,0,403,4be60d2f2bac63808ed76992ae818fb3323e99787ee4ad39ff8675a1b2c2c03f
P50097,0,503,946e3937d4b2e9a90519996cbdce2d11533d1a18767ba3e77c60d21eff4a1c55
Q4VRV8,0,551,13dd1c3956c3c6ed28b261f3daa2e1fbcbded0b8d55a5ded9f64a444237a5273
D3ZLZ7,0,514,f424c844ba33aa5d346baec6c2f1c2e4a31b0c15f09bda5c0c621b21d22e5c3b
P49058,0,404,5c7faeeaa4e3d2338352a788110c2f149a2f998651376705da8543c446548d22
Q9HQU4,0,499,d09233f84963cfb264c5034dedf24efc761ecf62c904ed670a7fb2dab6554916
B1L6M8,0,590,81ae86e2c60db4da0c4c4b61632b5927a796faeadba0c2f2fab15ba9d27575ae
Q5JHC0,0,580,a5ce0b24433e1967b8882f819ba10b2cc6d6dbd2eac2401a4da2696630e3e4cf
Q8THU2,0,490,ace32c437b0a29cdc2879ece97b7ce1a60984c22856cc4f544eb0dd21a2de801
Q8TYV3,0,459,984cdbb113ad055551d29c30fcd845706cfc7c39358707f84d1121c26f09c771
Q8ZYH2,0,495,6b5e99025e6e747a29516a2296d569bd31c86dc98fabbff4fd187823664c1d81
Q5UXP9,0,490,90b51c3c7d19abbe3b62fe8f73c65656b7c707d2aff3f430b83dbb06fd10a1dd
Q5NH50,0,197,a943a9c604e665eb8a791bb1af88442352b0aac6624722f81db4b26218b7a836
A6L1E7,0,199,8610a3b97b002de6a55680b1d9980302d4b7f0aa3427b1501152262078b63b7b
Q82KI9,0,216,fed692611549e141397880b790d411f8e1a3389d1b2cac1ceda5c4249d884ea4
Q27564,0,227,54e718e5e2f3159c6b1df788de92fcdca070805c4e28df8ba20c7f7db5a6830b
Q9WYN2,0,184,d34663a4b0c79930c0ebf9590888e9f4ce3bca1ba12e33ce46061297652c0d49
P75070,0,191,874ba7fcb2836eb9df4abb2112660ec71238ddb2f525c98f783944e6faad1e0b
Q2NIM1,0,209,265747e812fd3bbaf165d915f719cab07aef4ceecde9186cf486da3ad87fd86b
P04047,0,224,5ffcf7b1571bdf470e747215649d162bde55cc7b13153f8ba4a2ab3af19e9dde
O52951,0,195,5cbe6bad2f898d1d1992f8c7368f0e5f8a1e259cfaaf97e37d118fa55cffbf4d
O81263,0,271,cd6ebdc7ca9b4132b61d3be05cce30c721aca8acf6414b589ace9c849ac9923c
B5ZCA9,0,223,4dfbfb7dd0de39ad00db85c3a3b8020e0371e8766afd5522953065b42c72f476
Q71WN4,0,191,39e291a64c928663bade7c168ac779a90c8ce3f1c1e20d37da4db26d5ad646b3
B3PM40,0,194,6bd8528c69e4739cb9264211bed722bfe380178ff465c13009be6f793d60ebb5
B1MCE2,0,227,b48ff0b255ef99df059fcf2a34c3d9e32f5511c9d912af25589a7087802e04de
A0A0E4AFH6,0,384,b4ec0718a8b1fe30cc426fcd5b1a98e3d5ac02985327f1c8e26b3d657b8c86dd
Q02N79,0,382,4aacf5e5296c76c3c9adb404d17195249e9505444d68c4436175ffa7ffc81ba3
B1MK49,0,281,f862914ea59fc63a507c07c26fa3e7e39d0bd0993035d9df1b9c5563d53311a0
B1MM05,0,475,493e9d2943d3fb4c3bd62e0d41f6c0c8fe6f881c349671422cc28dfff7157366
Q01911,0,388,07e41d75b9afe8b41fac1e8e578886c17fff741dda9b7ce7c930591c7b6a84b4
B1NF19,0,504,9f10216c6d2ca7bf481f93d80b923609c6c60e9e6a5ae6b6bcf0587c8c71f0ba
B1P123,0,386,e1b344ddfb522d3bc637da3bddfbaf1d62c4538f086bdaca3467aeb7e5b6f509
B1VB75,0,461,7c84c144122792a5b347fae8a01a4f25d3d23f4eaa17dce0dee3069e5ecc2fee
B1VB82,0,288,bfb8684dacfd2612974f8278ad9e3db687ab10129616d154e48d90e585873273
