Entry,EC number,sequence_sha256
C4KIK6,2.8.1.4,b1eddfe8fb361bf39279bd2d0cdf164630d05c6019358ea28e28d14f4146fcd4
A0RJN9,2.8.1.4,da0eb7e2bd1d41ced1311b7b6cfbdddf99bea1fcfc67fbd86e051de4655ef7d3
P47612,2.8.1.4,252cf02ae9a551a25ca378d85bb14b6e7292a3317bbce31d879cb4a6e6fb893a
B8D4I6,2.8.1.4,14fc70c4f1d6b9d532c35c0974a541f367fca9d952e2636a65ed02c8c149cb3d
A9NHG7,2.8.1.4,611c50811e8f5f6a2076f5e81994cfec7120400c55a2a96acdeb13bc1ef1215b
Q2RM06,2.8.1.4,c0ba7560b63ca225fbbe0889a5dbdddae424c9008129a73301e79b67ef335008
B3PLZ2,2.8.1.4,0eef85fbef5d28cd26d724de75a3fcd9a2e9632ac3bd5c7147a0245d6266d0fa
Q8PU39,2.8.1.4,8fb073435a68311449c0a295e7358d72130ba7494cbae687c94be5be84f35223
Q8EVH8,2.8.1.4,4ae70941eb3bc5d6dd70667a9ff2683ec944aa948a320fed80b9a02972185586
Q8ZT61,2.8.1.4,4b9f6665658bac8c971e747a6c9caac48917bc0bfeeedf1bc0a87082d09adb5d
Q5JCY1,2.8.1.4,d8ae7ff69da5b67be53c177d4be149eb898de6bcdd57460422f3c18c97bf9ab0
Q9X220,2.8.1.4,a30ab7ca59dfa43fcd1214b6e33555493e1d4c7bd61e8897fd78febbda7f7239
Q5YY71,2.8.1.4,02f2381f476f1b5615c885a7be5fdae412578c41072cf83112e253959a723c3c
B0RZV0,2.8.1.4,20fa94100f1928de1e775a314fb9604d52dedd75246f2b29b8d83e67f5316f6b
Q2UB01,6.2.1.17,2771b0e1f8b4a49c577bb23804142a38f0f38c66884ec113e5dcc33a99879222
A4YDT1,6.2.1.40,5dcdc4824477ccc176a4e9281925a64774d773c7dfd6b187574bcffcc8acc86a
Q96YK1,1.2.1.75,432b0f6941b37aeb53cb65af83f4d59bfdf40c959711d7929dfbd1768220d428
Q97U21,1.1.1.47,8873b4b3a6030d8e42213e570edf8c4f88611e9b34406f4805c07c298f312050
Q977U7,1.1.1.47,44e1f8da8781f3046abba5d9666377bdc198cbcfe12ba7c341ab66e19376afd2
F0QYK7,1.1.1.47,bfdc64578183555b27be222babb7a5af3b849fb291802dbd8f80785d75c0807e
P38947,1.2.1.76,0c2b4dde5565cb4c23c5618061fd0bff9a389a2df03a03a28f88f8fdd75b7641
Q975C8,1.3.1.84,552b50365554ca5a0bc8dc5175c7c1a0298b0ce699fe856654b5bfdbabbeda9c
Q5LS56,1.3.1.84,36fd2a3a450b3b8103e422259dc6a2cd395855f5dd018bc2b9dc7dc427ff5825
Q97VW8,6.1.1.3,8a7ddfc0385ab402e697b90a327af7746f2ba21178e4d068aa1533ab473036b9
O13969,6.1.1.3,1b41dcea4469bb9c3f97eefea166415a0a1360c1a0e2040143b4cacac943a51c
P07236,6.1.1.3,537f68027fdc114f89edb239d4115d29f0cc4e258c50bf63288a2a395c04da9c
P75225,6.1.1.3,44a73655b1248fa5c11014c1d2d5b1ac4c0789bd0b2399186d925899bd66dac6
Q7NBT5,6.1.1.3,4c00f93d9e559a1720ce1e6b64640fec384b70007e9b50f4164cda4d5d891a61
Q8GZ45,6.1.1.3,62e0ac9d30251c89df534a8292672fc9bed1b8748d17cc3fd9e058090fb84b1f
Q98PH6,6.1.1.3,868aab271955cb95dc0403e95c339a666d00b7b1a32404276162794284b5d435
Q9YDW0,6.1.1.3,86959f3d1501395f35c21666acea1056d9a364fde3906a5a7c97969cafbc84ef
C3MUV2,4.2.1.11,92cdf877a8fefa087d60604d56d822f8aa4122dff33422ebf6e008d272f6fdbf
A5N2N5,4.2.1.11,f0e8a7c13d371c8bb0e6ea0ceb78e8984c7e2ffaafee3ed713f7a21213d5e00a
B1AIH2,4.2.1.11,6649f5cddd3b8a6f9dd4d58f329957bbdb83b2593ab37bed46a7db791aaa5b89
Q08BC6,4.2.1.11,ca2b4bc9082c9af35a8d496e17b0cc4d8405c4f2b5437cc8b803eb71b3480301
Q2FTN3,4.2.1.11,b066c052146d7ea58e33841e0252b3764e33ed561832a6b8aba68e33fc884b6a
Q6W3C0,4.2.1.11,53409b50f1fbfcf9f1bce8b3fb7c5ba5cd21580fa66817698d333afa7255b77c
Q4JAF8,2.4.2.59,dc5100d0fb035462e5fcc4488b2aa79301c3e33831bb27563e81b355b5d28954
A0B880,2.4.2.59,f8612e13e89a2b4e31bed1b1cf9f3b171da35040b65ac6960989be0ef0d0471e
A7HMY3,2.4.2.59,4ebf9f8001eb5e2e6189487612090ecd19f784008daa50b91f58a896c55fe1b9
B7GX14,4.2.1.41,beba972cc885d7715357ec76f8c81bbc7200e9bad64fa227ef196a7bdf2e788c
Q9X9X7,4.2.1.41,2c5af13e8ea7419105b5a7372c45d8c8cb42cfe1584d13a6a968563c26cfafae
Q0AW37,2.4.2.17,a646727221f0f48daa0b0ec70282d7e27550c31065c6da114cc45750a63c2a6a
B8H5P6,2.4.2.17,7dc4b723dce631850eb8b967bc1a1f26bb84d7fcc31ad9acad212b053b577128
Q0AP80,2.4.2.17,b19e9f8b634d0a2e8b2934b5844326813f7bc973c0a16ee6c8e9c6872fd44c4b
C1A4M2,2.4.2.17,a58535f135c2b48de64bb8e1d0bc56aa7fa363532968f36f1104daabf0e1ba18
Q7URL0,2.4.2.17,d2292fa81c2049643f3338e8fe67832c352dc96094d9130597852e9212dd43f7
P62381,2.4.2.17,2942ea1057f9013ea21a574d20641040271d432d341978b47e5ec89ca0bf26c5
B5YE84,2.4.2.17,900758110b3fffc0e7b108c71c40cd7ca67a0763033e63076edc133c03508325
B8FLE8,2.4.2.17,7d5f35ff840a4e4873f93e3e94198e7ff86cb2209187d0474d6bc3bed5a4083d
Q5JFR6,2.4.2.17,57eab09787f895515107f6844f1e41e14c038fc015d5c82e33256807e8640cad
B3WED6,2.4.2.17,48a6e6cc80775cbaf77dfa9a7d6b9d8409f5dcd317ed28559bef15722b33c806
P60806,2.4.2.17,50e4fb7cc20c45628878b9fd8cb9ea2aac37dd40761978145b6dcfac07822725
A9WXP5,2.4.2.17,877deed24e0714d5ee442b74bb9ebf99dac522330730cde3e1a44503d1c9f850
O29665,2.4.2.17,db619056c0746513ce06457d7d6b2e7225f5786f621a66e1a65fd240a35ca8e9
A9KNX6,2.4.2.17,7ff54697349182ea09c4886e1c665f72af910af19801fbb25658fd7330eb9067
B8D111,2.4.2.17,3061d00082bd84ac264bccf2a0f8d7190bfbee0704c0578c32895ef3a24722c5
B9K9R7,2.4.2.17,4420fa1e2f2e46f054e60ac2f70be32b6ec5b9ae3a7faf5020da43a9ec61d949
Q9RH04,2.4.2.17,5714078df29213ff4b38faa23a68836fc5b0f2d85f8a2814a0bda82b2856a13f
Q9S762,2.4.2.17,44f804b8834e7e7e1f692098a49d50271fd08773864764bd7bd6554d0856c453
A6LAM0,2.4.2.17,d6a1c3a80fa85a6298788818ef0ae2f909bbbf7ffe8e2a4b8306cd1addcea67d
Q7VJU4,2.4.2.17,80a83d6b59b41456d9ba8a64060f146ba7c12be33f8cd9afadf2a489a36f1142
A3Q1A9,2.4.2.17,871a75f19819c202fff2e4421840edf9aee1f4dcae0e044bcbcd86e39dc36ba1
B8NMD3,3.2.1.99,615000ce2e60e276fd8f15e9da44de2167941d8e73f0f41f0096e79bf0ee50f6
Q5AZC8,3.2.1.99,c933ae662a0f9d28197025e0dc0b660ec185f4173f780e6a80aaf372823e2c86
Q5B8T6,3.2.1.99,ede4f2438ffb5ff449402dee8d1a72b18e8023bbb0d49ada679177eb30b5b9d2
Q93HT9,3.2.1.99,cb874338db7bbd9df62baa992cf3adf7ebdd0e3fe37bdeb45cf79aeebcd23736
E5A7I6,3.4.16.5,4aa98c55599f8b954981c0bece44aa1607936f4be0ab0f4ff9b734497adb4734
C9WMM5,3.4.16.5,0310e3660d147c98e1e747b838b69b44d02e33e1d0a105966ccce67268ce1dba
D4ANB6,3.4.16.5,5fef10d462a76844a4805945a926dcc17ef90b73314e058d75418e4d5d567e7d
D4AZG9,3.4.16.5,41e5fbf3e98a29a69b714941eecaf81d3de502d7e2b977d4356b71a68b5a42f9
D4B0Q6,3.4.16.5,c5aa1df5c2206a1fedc760e09fe358e034708e1586203ec94f86490cd56b15df
P07519,3.4.16.5,39d263bc133811a2642c9f9ef06ac839f24890a3cfce774ef87c9dfe93f629bc
P10619,3.4.16.5,23a8189aa6c894bf084bb5a77cfe47f841cd710a6176af3d98a469eee6b963ef
P21529,3.4.16.5,497e47fa22bc1af27cf452ece466f6e6410755da5f98c92b5485ccfe60052d02
P38109,3.4.16.5,0bc42eee246cffa71f67c6aa67e71ebe727e3c877b197d5c4f2e99213d32e0fd
Q09991,3.4.16.5,dfe0416d27c22f74540f81a8037e22cd499e853f5f44b8e75523634a97389a49
Q65CJ7,1.1.1.237,b06dbe341f8d4ce3a15410cd0e98337c4366f34f63b85bfdeb74e11a7ad25f9b
P58409,1.1.1.237,67f6668af769a79bc550a156342ec70a5fcd2b3403ef1f88a51830c567656ae7
Q58584,2.5.1.9,73fe306e121a2113df258550a01a01a278fdc6e9125735af16663989dd105967
O67604,2.5.1.9,e1066f229cb6b648ae51151e4bac7451af70f057e06cf1b0edfb0adc3c1405d8
P0AFU8,2.5.1.9,3b627f7c4f40d283d9679d7d9101e0baccd1b7de6d25f16a73d621d4e5699f0f
P9WK35,2.5.1.9,04eb9e7e805a71ecf0e26e6223070cdcf26112eba217ae922d000cf8dabb415a
P51961,2.5.1.9,64e72899961644421c28501e516aa2a950c3ce80bb616a0e8721960294592621
Q2YN92,2.5.1.9,9ce1174d1b639eaf99da67a165a93f10d76d0ef13e57e77a94e56b675ba0b514
Q9Z820,2.5.1.9,dd90be459a9f049f1353f7981c93de36b539a30f203bd54685b277b41b268138
A5DCB6,1.14.11.8,3227e284b4217f59489a1f0bfb4b90c45bbca3647cf400b38f05b087fd2ba1c7
Q9NVH6,1.14.11.8,e9d527a9dd0abe7f68ca14e5cf90e8bdd888d05f8e93855aa34a592fd56b4a62
Q96UB1,1.14.11.8,a19045bd83ff5ca176d8ca1cda3b57b289118344782d7600f2ea9b60760f7842
A5DNJ4,3.5.5.1,c1680e9ab32ccf48d2320fb6d9973c6ebb46d406cda7bc0361a32c33aa8664ca
B6HVR6,3.5.5.1,b7d264b582339681952ea777aabddd5d6f6571449ec5a7182a89734839161b37
P20960,3.5.5.1,173276b38a28769f0d0173520b1e75a49f3a36d44ef3b2d2fe1fb3449e0fe02a
Q9UYV8,3.5.5.1,7d2cb9ca786c63e12f356db87b7ebad33b8e7a537cf17f8352b41352a9b2c6a0
Q8YPF9,2.3.1.1,0a943d0f9490231e58c8d042f7954d93b6663c49ecc1b70cb013d595e596dedd
O33289,2.3.1.1,6d774e418a23d372f2de515dcfa0bdc713bc6c22e5410146f1397d270a8a04f4
Q59MB6,2.3.1.1,f83dde8b29f15f532f318ec68407ec6921c738f48363a0d394ee2d014859c21a
Q8R4H7,2.3.1.1,9942176088f474ad58daf149e179941b15fabd9ad800be9a5a736b6f16a8cec4
P0CM19,2.3.1.1,32ddd12b3d54044228a2d42a4c1362d37e384ad562d93d01ddb5d0bd4df06b2b
P62252,2.3.1.1,b5686fb97263a2f3291dce2303f96214af1d3d1f82055c99651851c647a1890e
C5GXZ4,2.3.1.1,19bb16a45e1c9b61745e765618b3b162d5e3e6acb283cd54450b37e4041e0e2e
B6JWC1,2.3.1.1,d754bfb2b70fa5b6286a4a285ed3bc011e75560707ff992f268094b1fec1ffb3
B8BVB6,2.3.1.1,6e9bd8ce724055f1a5a8e6d7b55e97873b8bcefbc23ad591334ac16e59fc471f
Q595W7,2.3.1.1,aec4caff6c1899bca5997dcfdd0fc42907a9ea5d966684fd3e5c0a3b20c4569b
B0CR45,2.3.1.1,3e499c2ba0c595890fb4d14d273dd830617be3728ef5d2803ce9151d91073dc4
P62064,2.3.1.1,dfd0c9bd75c6bab436c369f2884c838b2153755985bcd4aa0d538497a4731262
Q6CRT7,2.3.1.1,226d4bece004527acdf0a74693dcf00f83a225887dc33d8c937ddc7baf6c33a2
Q9JXU9,2.3.1.1,a15abf5d905a803af6fc4c471f7f52ed979a11342708ac98829d751578a0acbb
P0CH65,2.3.1.1,079dde1e199949654877362d73da6c280c1182ed1ea500268aecb59b07f03492
B4RJM3,2.7.4.28,91be0934ac78895b55166fc429e095e38bb46de486f24bba4f32377a37d4ff9d
Q3SL47,2.7.4.28,65d081f0d7f15d4b8e43b8b9563317d82bea0d0e08c9d6e0c981c92b3a70abf0
A1JPI0,2.7.4.28,6c9fbdebabff15831d401f296a1cddd9438e839cfeb2cfacdef38c9152fec274
Q6AK68,2.7.4.28,f6a6f701051edccb3f820846ad95d38acdb559a14351ce39ec5174da64cff42a
Q9RTN2,2.7.4.28,0825e843359ed63c41442edc0d0d4b5523ae79d0be59f0f883d7355fe5f6a119
Q87HT6,1.3.1.9,7fdff08db2546af7c2f4b5ffe1a445cb0cbfa9be218f37aea13c9416b8934011
P42829,1.3.1.9,d848fb3680fa34437b23968fc617deed0eeb35019e731f8bcd556487a3a1cb2d
P80030,1.3.1.9,9e8e2a1e42b6714af85118c4acf8b1416f10ac398d80bee8f108163ec64b30ef
Q81GI3,1.3.1.9,e3625f45e7324a3a1dfce086a6cb37996cc93d02df55ce60e34e0eab8234f1b9
P57353,1.3.1.9,20bcaa6b62e8abcfc5d409cf3748df1e164b94a318e7bfdc71a90a6ba4a96923
Q1RH28,1.3.1.9,d85c1ee8d624170fcd6946e4903e7df8b2c32e0be2f77ff36b148fde6eb9f488
P74965,3.3.2.1,9f34965d7efd8d6b6c40efcae62d892d7b32131e3a900d4027e3e9e21cd4db4f
G2X4M1,3.3.2.1,efe3657d0df86abdad3175af9ef0bae9759d5487d9af1007875fa8b3c0d821d3
G4YEI5,3.3.2.1,a6061efb673d60b29bddfbd684a572ff3851575ec090140e8084dc47ca073961
P22259,4.1.1.49,08b22ed1c76c9b36319e2e0333af5982a48dc699c88e82a0abe621029be2d77f
Q5WDZ7,4.1.1.49,de4228bc06339d7a799d3bbae931708028aa07d1f650fc32b0bbcc66d2dd53b6
P13735,4.1.1.49,df783e6fa696d6de08b9ca4ecfbf6521f80ad59a028523239d8457de0ea2f4cb
A5F5X0,7.2.1.1,6db26ce0657676df9c6ab64788a3cc745f1185a683894cc1986a6472a356c3f8
Q9Z8B6,7.2.1.1,7e6d342eb518e937738c96c6efab95395a2cb284696c6a34e28be1126452610d
B0BA88,7.2.1.1,399cf19f8209f5dab6199e7b1c86ae294fbb49e40ebf8306e55736a31516ce88
A1SSY6,7.2.1.1,da01d89c65c6ecb8d95f2c35d7cc7563f01e5be2f199903bfe91f2f754669f01
Q823P4,7.2.1.1,f0dc08ee99dc3035fd355a6e92d93f3a254ad932ae97d03e028dfa793dd585e6
Q9PLI3,7.2.1.1,930ff1c925cb52e3e4d5323e4ca956233e83f57c07abba4c05ac6085d69076fc
A6VW08,7.2.1.1,b5aa522ed349f453311870c2a6075bf63d2a1f73dec307d091abd52e9ecdbe0f
Q9CLA9,7.2.1.1,c875464a584d20c1a3289cd76a80585ba10ae5cd0f687c09b923070cfeda725e
Q9Z8B3,7.2.1.1,3b86442347fbebea6d7c27d577509c8fdc3da1309d7177d22902c2e0081052dc
Q9HZK8,7.2.1.1,2d405822c015b3522e957d7f911921de0ab5c894625f81fd62f0b7aac3dccc5a
A5UAX6,7.2.1.1,be85cdcb07d8a3f5118563781f74b6224088b3e08f688693757f4cb2504b1a73
Q87MB0,7.2.1.1,48a8a75244638e5ee7d51b2c18b683936f9f160fd19ef5ca0628e229f1753454
P44550,2.7.1.180,c286ef43e9399615d4352cf6887ba80631719329cad8305b94883a5337c4816d
B5XRA9,2.7.1.180,ca1f83b24ca91eb4186af2d1fd2d7bb3812d5c380eeb76a9a6acfba3cf0a373a
O85292,2.7.1.180,82dd88be5926280dea63eaedd3c661be18c2c1f639a9780b68db44113d5b7e17
Q52718,2.7.1.180,694bddfe9390d84b12b9fd29689662562943206490776bab54e5837f71e8c830
Q89AP6,2.7.1.180,57758d0003099b5d719e202cc0755126fb239db4890a77425c63bb765d1ee449
A5F7C0,2.7.1.60,b98a149b051904cd99dc4b0d8458a62483d52c6a99631c50c5aa2d3c43fd5c54
Q3SZM9,2.7.1.60,1f03dc3eea7901a03ba151c42cf5e95018128814925a15c1bca0e3afecb9d24e
Q98QX2,2.7.2.1,d9020b6336fe789d341e2fdb2c2e946e6b5c2063b5220eea4db3857621158965
Q0BPA5,2.7.2.1,27d0e5709b63eeead60dae4fc0f86d12048a80a79826be95bf5104ed2c53118e
P47599,2.7.2.1,6efee8c1347c3c793c1f46cd928e4a6497347b3a747964a29be3953714928802
Q2JLQ2,2.7.2.1,1ce0ea22eca5ba8c6ca8bec15002ce6f139bf8a333b46bfc3f5da13181c3cad8
B5RMH1,2.7.2.1,16c157ac44a720988df7a111533bd6bd1dffddbc6ecfd947ba2d982aa5f2224f
Q022T0,2.7.2.1,8fb293773f543c89afed4267d9d490328e2dfa94ec51af64a7dfb7494092395f
B2GB54,2.7.2.1,b96a3cccb934f42bf03a24599ba01fb4cb9bbae5023ba3b52558c5320efd8cc6
P0CL98,2.7.2.1,326a7690bef8c27cac0695b605a0b43771319fe804154252ca5b0e92a1f1aa68
Q68XX8,2.7.2.1,6d757c00a78255debc8dca03b928f225a3ac987008f718df5270968a0d2d21af
Q726S6,2.7.2.1,3b1ec2782674ab4c55a3e10177188687a146bdd3ea54176c3a60e5f2a48aac54
A1T2Y9,2.7.2.1,6886332346e013032669f2fe2165f87f2238852c42bbe312fe75eb67648e63f4
Q9X449,2.7.2.1,4ad88d39946d3372c89cc17468b7b26051c369028d5bd97fd5abbf61998753f8
Q2NIR6,2.7.2.1,928d3ea54ec59ad2c0a558ca18dedb1c3bd9b1c5436ec0f0aecc93fde16db882
A6QBT0,2.7.2.1,3119ec4d1e953d01c05e9d06c02959fb1c2718e8eb548f9229afba90f212cf59
A0RP54,2.7.2.1,de73eda88dfdd969f407a4f03335ee1be643144cc0ba2689d0128a0ac9710c4f
Q6MBG3,2.7.2.1,c0f172b741df8fa8c0e3394b79d3c0bbe5979dd154e76f24d24e1010f10c4017
C6DA54,2.7.2.1,a40d66799693bbc674e6a38ad6c8b93671b19826300a3f6c39224579a87d266f
Q30UJ4,2.7.2.1,d0a7b30544305f7097abc62e8d38ed3133f77f6a2b997c22d7be7624681212db
Q9ZFV5,2.7.2.1,2248ba12f4b0a1e2edbfe28a870365bfa3b0ddc20953a4c162c0e13261f79f94
Q5DZD2,2.7.2.1,94fb56440941fc3c5cebffeb5b807976655ba40e07d002f031925f7c74b5fa93
A6H0V1,2.1.1.77,844aaa2723ee8ca0bbb2150847d1e2bbd6ca645193066b16238d602ae554f9d9
A7HL14,2.1.1.77,c212e815ac7e064f37df54a7ca3a5f539a4396e88a7ad4dda4c0ef78597c9c78
A6X6Y1,2.1.1.77,96db8ff25ba4b544b37232374df108ff2a720b055215f13c4f6c78d505f0a7e2
B1Y0T0,2.1.1.77,f5120721452379d88cb3ffc1cd16ac4865120ffe0b9bf70639becb699cab5d45
A5G4S7,2.1.1.77,409e89aafefe7959243aafe4a380cf54e505f9f7d36e8aabb3f2b587adf9524d
Q3B1L6,2.1.1.77,31f881201b972e92e0864c67d4b790b036f2ab0c6920fb3b35c02b821417e2a3
O08249,2.1.1.77,ba197109fe7639ef7dc0bda7412a3d33db8c08d90488e90471fe559a1127f479
A8AAV7,2.1.1.77,991d49a3c027fb27f425ec7fa6e04e861620c27af1d2b47777e996033d6d800b
Q123X2,2.1.1.77,d9b8adf218817292babebcf2e3cbe0f9dd5750825a307851c96f2be6705342dc
Q5LQ09,2.1.1.77,0e096da3ae107b0ab1b9b1ad0a6fc891f736aa38f1be3510a0b2adcf49c28324
Q2S176,2.1.1.77,7722d2b89f47af546fa006ef9f95fe0f434e84741a35600d19bedbeb2c9f26a0
Q56308,2.1.1.77,6de3d691649e26c9e2ef9edb95d1fd265ca7455e66769e5f8e6daa8ef03250d5
Q64J17,2.1.1.77,e8f06e412e983945b6e62add9b5aee0728a915342bdca7ca6280c3fad76f636e
Q9GPS6,2.1.1.77,f318bd493e8dfc6babfeb7d28f08aa4db1852bbd725f7c9fd1e0e8cec8463b2b
Q9URZ1,2.1.1.77,83ae76b2eda627291d0a9d512bcfcee1c67b5a8bf1458085f13309cd8cacbf3a
B2A250,2.6.1.83,36b33150f8fe3d200d26a147d56e13c6a72af4f19e87f892725b39403dff1189
Q58786,2.6.1.83,c80736dd23355b2ffcbbc74810142c701f79a5129283621a25e5c81c9a1f2a11
A5G2M7,2.7.4.23,ae38836fa15af2940801b15e754ce5c281d61ad897b0603fe1409c8456898f47
A6SU94,2.7.4.23,ee8834901bf0cda3d2ae8cf4217c77a8e5c29935f184ba01a1043b7efdd61977
Q89V30,2.7.4.23,061509cfc02dc2fe2801a6697cd33d1b92e8cdccb7d4d0e158d23a03326d41be
C1D7Y5,2.7.4.23,beb6d13683fa3ae9d2b4fb1eae63f658486c4b95c243f0b00ceb92a6672dbaa9
C3K5M3,2.7.4.23,569b8ca18af83a99952b6ad4d308b6738d6dbc90084e0ed262fff0fc90bd99fd
E3J0E1,2.7.4.23,b6cf0d864c6d587ef467f83e8ae8c0325bea32ae899870ab53ab92326ff19734
Q11C47,2.7.4.23,ab7cd8231545ff09665a7f2751f328d26c4bf414e014b72a92d78ea1e2b5116c
Q1GL02,2.7.4.23,5cf5afb6fa1b97d6e894fbb622cdc89e819b5d98b5b1cec3c6fc38c4218402a3
C0RJ73,2.7.4.23,9cc7491ebc4df3399b62f90f051e1a41dfb0589e18adf778a84b8ca6434f675b
D0KG93,2.7.4.23,7b7ef5f545174a04b0d77dbf13d612f1bfbc395646ef7b8cd9c4e9ce3aa7a977
Q7NWY0,2.7.4.23,8a79074ddf7def7c6cc8602e41c3a179e10a753fb38d9a3569bf36d4ccad770c
Q5N0L0,6.3.5.5,261573d88ca53a6fa03d091e08c935a4dfe2acd7181764c49ad34ea31cbb9557
B0R6F1,6.3.5.5,143424d8249a192d9f93e8711476d45e43593e07acfc274191a3fe27226a08ab
Q7UGJ6,6.3.5.5,6ebbed2c374d0721f3b0cb0cffe14aadbdf1c116f95b63f3152a4e4f59995585
O66727,6.3.5.5,b98748f5548d53b62110473ea65a3696f4be9a6da9bd651dbfc86acd2e2ce194
O19886,6.3.5.5,7abf19500763e272813ffa013efdc5c72760c4b4936ac3349a080d932764e69b
A4G0Y3,6.3.5.5,29e25d3c813bd53eb4876bbcca23a54e44aa08314f0bd8bdcaaef3e1160d02b4
Q1XDT6,6.3.5.5,c2a33b2df6250acf45192b42a03a692af5b92a7f03e8db4bc98f757eafe80f2e
Q4J8E9,6.3.5.5,4c3cedf6b6ef73f0cf1e6f6d878b23048bbe7e73550e9e27ca6593b5ab03ccab
Q1IWN0,6.3.5.5,d29094ef0261b2e721581d5f886d634fcb9e900c759ed056c2da51c3dbddf768
Q8DUP4,6.3.5.5,27368b01f4802fdfb908180674492d3b7ee5dd4cc8cce335ad07bb9f6e3d7516
Q04R57,6.3.5.5,a561215e7cb6cb88a921f8cbcd15e2cbdb9e4df2a3a6500fe0393654008001bd
Q9KXR5,6.3.5.5,984cc33e22f804d9b3dc31073fb8c7270e6c92258b816dcd7a0f2701c9f8473d
Q8U086,6.3.5.5,bce07e61c611fd7c506885a431f6e7351ffc9e214b6420248b8b1c8de1e950d5
Q8ZY49,6.3.5.5,3b6de5626bc5a8c80a71aed388b5059c7de1ae1522bebd347f777fd0be2f9598
Q97AJ4,6.3.5.5,169bcabb1544b09731a33021c4f46d746ef11b1ed1b78e702af7af569d1c30c7
Q6YV23,6.3.5.5,ca007fd36f03ad7d674061248340d41cd103a68f6fb730f64e7e78a8ec36736a
O25835,6.3.5.5,44ed295b6310774ac8557cd53995e50f9145d9db925006ec6cd90c73a3924d60
A0Q2N5,2.1.3.2,37b9992af3d0960d45649f8be949bc2b3e8e30ee12b930c4ae6574c931fc411a
B2ULR3,2.1.3.2,ec2c315747537c740998f148129640dc3a14ee52c50e35943f4cff4f46e17477
B6J6M5,2.1.3.2,1ae8c822210b42eef88e045e98db6cef012aefad9f891041db17f86fdc174215
B6YRC6,2.1.3.2,61f3d3f6439b5c2a2004dbf153a843d37bb2e4cb4e32aa496339f9782aa1a898
Q5HBA3,2.1.3.2,e7302a6d84701e26e00258898ab21f8081ddb57a7d4277b19f5d44d3a850eb48
Q8FT39,2.1.3.2,01548629ad6d81252fd9e7b8be306cd9b07d197b5d8bb0c917c66b3a59bbadb5
A2SRK7,2.1.3.2,206de50762795298bfaf5699a6527a3b049c854055d839af50e37ad93968ff99
P96111,2.1.3.2,b2f86af27130994000fc633d2cb50ed6659c421538edc4911ca7852ad1e33c5a
B3Q9X4,2.1.3.2,10187aa11eee5af0210e42009c564c7e0dceb7ae6c352699a840726bbfd4d848
Q30X38,2.1.3.2,75d52e1f1bb73a63dba2f7f750055520a3b75d10a9f1b22adaea626eb23b37a7
Q5X7G7,2.1.3.2,b853b212e409182b471d475240c57187a820d860ae6c3f6eecca95ffae8c7114
A7H2Q9,2.1.3.2,2fbe77b18bb70112a69952339275a07d2f0bf860454e36388ac07eb2c8a788f7
Q7UNR3,2.1.3.2,7a648a6e863f6d3750091f0f8a22135b63d054d77194ae51e11bc72a5ab2bb08
Q9KP66,2.1.3.2,c2e7e89a95d901e7da20c5c3f92ed6bf2f5ca5da8fb109b652500a6e4028b9ad
Q74J31,2.1.3.2,53292908bcb32ef11169bcdcaafebbf1d600beefee7668c15f34c3a03bb37698
Q72NJ5,2.1.3.2,e7365ad1a06bcea136362a197f53d51fa7de170a5b8ab10ebf473575b373a445
Q55338,2.1.3.2,a379fb46d18c2862c42cd3bfb4f4f22098edb1faae558ac69db4641dcd764042
P00785,3.4.22.14,2941666cf3c6eede49a230dbb24cc51b713fe398c40d700b7698a39caebdd67d
Q5ZVG6,3.1.1.85,c72820389818c984245caed680d7b77abfa6895eb63c396b0aa8753210f9092a
Q0HPU6,3.1.1.85,e3baf3f7f38c3e1c4cb173257756c202eb37c6e327f5fde839f1604095fb62ec
B6EPQ0,3.1.1.85,2a3a55346bfb614f4c10c8fb03118bf59e97c1002c776ff9f6d95db12a149b36
C4LA13,3.1.1.85,c12c16c1030ba79631b7f5a3d42fbd51c450537326967d725cdb91a848bf4164
B0U6I9,3.1.1.85,696543c842628ba6b935ae953f832427483fb836f218810ddc94cdb70d812118
Q2Y9Y7,3.1.1.85,75aa602105cfab8c29fc8cd60f229db529399d8e5563dca6603aab3064ddf3ef
Q5NZF6,3.1.1.85,2586b85eee13c417a98504b171aa877f0c5a98b7bc74e00235e4b9c82c6ea87d
Q5QZC0,3.1.1.85,7e06f0fe68ac88edf1da83cbc33a3e499dcc6d825633d41cb2a7f7bbcfc6c0e5
Q7NPW5,3.1.1.85,4fbb72cfd65acfc9bab415d0768fb1922c6af75b01cf0737d4621519e0aa3623
Q82SL8,3.1.1.85,a9d02d8ebbc4b3b1eceb84297bcf462c381ee392e8bbf6c047437f9710852752
Q89A54,3.1.1.85,739b6a5256a0aed05794986810b055cf4c70932251d97eb6c1c2596831caf0f5
A5IL06,5.3.1.12,cabe11f091030c4ce90669a5ad1aec6934befc926828b0f7a810195ac0b873ae
A7Z3M5,5.3.1.12,8962a7876115b6a8ed0932646f6d10ebff1745fd47c61e1127dda8b03841e7a9
Q8PET9,5.3.1.12,e57e8d4a9d37e2423257dd57b6264f3806c7217c5485f84ef8cba5c4d7ac1457
Q8R8Q6,5.3.1.12,2059c823989f283195fb27868c9997155990606366ef977fd0883dd6ee4d4302
