Entry,EC number
P04007,4.6.1.19
P19791,4.6.1.19
P23540,4.6.1.19
P42814,4.6.1.19
P42813,4.6.1.19
Q6FP42,4.6.1.19
Q38716,4.6.1.19
Q38717,4.6.1.19
O80325,4.6.1.19
Q4WXZ5,4.6.1.19
Q5AKB1,4.6.1.19
Q6CAV7,4.6.1.19
Q75BW5,4.6.1.19
Q7M329,4.6.1.19
Q40875,4.6.1.19
B9CM12,2.7.7.107
P56858,2.7.1.25
P29811,2.7.1.25
Q02196,2.7.1.25
P56861,2.7.1.25
O49204,2.7.1.25
Q7UQW3,2.7.1.25
Q9YCR6,2.7.1.25
O54067,5.1.3.6
B9J8S0,3.5.4.11
C0CMQ7,1.1.1.421
Q6D8V3,1.1.1.421
B9JPK6,3.1.1.81
Q9L8R8,3.1.1.81
Q7X3T2,3.1.1.81
Q1M813,3.1.1.81
B9LPH6,6.3.2.31
O27098,6.3.2.31
B9RAJ0,3.4.11.21
Q5RBT2,3.4.11.21
P38821,3.4.11.21
Q54M70,3.4.11.21
Q8I2J3,3.4.11.21
B9W4V6,1.11.2.1
A1DA66,2.5.1.110
C0CMQ8,1.1.1.81
P53839,1.1.1.81
Q44472,1.1.1.81
A1JRR3,1.1.1.81
Q9X1C1,1.1.1.81
C0HLV2,3.4.21.26
C0JRZ9,2.1.1.106
Q1MLL4,1.1.1.16
A9CES4,1.1.1.16
C0LA90,3.1.1.88
C0LTL9,2.7.7.97
P80435,2.7.7.97
C0LTM1,1.14.13.223
C0QQX4,2.7.1.11
D7GCU5,2.7.1.11
D9TT10,2.7.1.11
Q4E657,2.7.1.11
O83146,2.7.1.11
P06999,2.7.1.11
Q98PW8,2.7.1.11
P75476,2.7.1.11
Q27651,2.7.1.11
Q7M9C2,2.7.1.11
Q601D3,2.7.1.11
Q55988,2.7.1.11
Q8DQ85,2.7.1.11
A5I798,2.7.1.11
Q8A2E9,2.7.1.11
Q8A624,2.7.1.11
Q8EVH2,2.7.1.11
Q8VU09,2.7.1.11
P72830,2.7.1.11
Q9M076,2.7.1.11
Q9PQV8,2.7.1.11
Q9UZC0,3.1.3.70
C0SPF7,1.14.14.128
Q829L5,4.2.1.108
Q8ESU7,4.2.1.108
C1FW05,1.4.1.26
C1FW06,2.3.1.263
E3PY97,2.3.1.263
Q9X1T3,5.1.1.12
Q76KX0,3.5.1.101
A1ADA6,2.4.2.53
Q8D342,2.4.2.53
Q97ZE0,2.3.3.14
P05345,2.3.3.14
P70728,2.3.3.14
Q00853,2.3.3.14
P54610,2.3.3.14
Q8TKQ6,2.3.3.14
O59390,2.3.3.14
C3SBS8,2.1.1.122
C3UVB0,1.3.99.32
A5HV13,1.13.11.88
Q60HF8,3.2.1.51
P10901,3.2.1.51
Q7XUR3,3.2.1.51
B8H8K8,6.3.1.13
C4M4T9,3.1.3.57
C4M633,3.1.3.57
Q9Z1N4,3.1.3.57
P49442,3.1.3.57
O49623,3.1.3.57
Q869K3,3.1.3.57
C4PWA1,2.5.1.121
C4R4B3,2.4.1.80
O18037,2.4.1.80
I1RPI4,2.4.1.80
J9W453,2.4.1.80
O88693,2.4.1.80
Q5AMQ4,2.4.1.80
J9VPE7,1.4.3.3
Q9Z1M5,1.4.3.3
P80324,1.4.3.3
P9WP26,1.4.3.3
A8XJ44,1.4.3.3
Q99042,1.4.3.3
Q5AJX2,1.14.19.17
Q0II71,1.14.19.17
I1RJD6,2.1.1.317
P0DQD8,5.1.1.23
Q03298,1.14.13.2
G5EDF7,2.7.12.2
G5EDT6,2.7.12.2
O80396,2.7.12.2
Q20347,2.7.12.2
Q21307,2.7.12.2
Q4KSH7,2.7.12.2
P31938,2.7.12.2
Q8RXG3,2.7.12.2
Q8SSH4,2.7.12.2
Q6DHU8,2.7.12.2
Q99078,2.7.12.2
Q9S7U9,2.7.12.2
Q9LPQ3,2.7.12.2
Q9LQM8,2.7.12.2
Q5AEM6,3.4.23.24
Q59SU1,3.4.23.24
P43096,3.4.23.24
C5B2R8,1.5.1.47
A4XB85,2.3.1.117
A6Q5J0,2.3.1.117
Q07TX5,2.3.1.117
A9IR78,2.3.1.117
Q88MP1,2.3.1.117
C5CBV8,2.4.1.54
Q5HRM9,2.7.14.1
Q8R7S0,2.7.14.1
Q0TML0,2.7.14.1
Q890L4,2.7.14.1
Q9PLP9,2.7.14.1
Q72YK9,6.2.1.26
P37353,6.2.1.26
P44565,6.2.1.26
P9WQ38,6.2.1.26
Q6G8D6,6.2.1.26
Q9CHK3,6.2.1.26
C4R2P3,3.4.11.18
Q5HN46,3.4.11.18
O52353,3.4.11.18
Q9UYT4,3.4.11.18
O66489,3.4.11.18
O83814,3.4.11.18
Q9PL68,3.4.11.18
Q9ZCD3,3.4.11.18
P95963,3.4.11.18
Q11132,3.4.11.18
Q54VU7,3.4.11.18
P53582,3.4.11.18
Q59509,3.4.11.18
Q6XMH7,3.4.11.18
Q8IJP2,3.4.11.18
Q9CPW9,3.4.11.18
Q9FV51,3.4.11.18
O51132,3.4.11.18
Q9ZJT0,3.4.11.18
D4DBH6,3.4.14.10
C5NU54,3.5.2.19
Q6JD73,4.2.3.94
Q2NU68,4.2.3.3
P58761,4.2.3.3
Q21L65,4.2.3.3
B0K427,4.2.3.3
C6C2Z3,2.6.1.1
P23034,2.6.1.1
O93744,2.6.1.1
Q56114,2.6.1.1
P46646,2.6.1.1
Q01802,2.6.1.1
P00504,2.6.1.1
Q60013,2.6.1.1
Q60317,2.6.1.1
Q8NHS2,2.6.1.1
Q53IZ1,2.6.1.1
Q9X0Y2,2.6.1.1
B5XYX5,2.4.1.180
B5XQU5,1.1.1.58
Q8A9J0,1.1.1.58
Q9KFI7,1.1.1.58
C6WFL3,4.2.3.155
Q08VU0,4.2.3.155
C7AJA4,2.7.7.52
Q381M1,2.7.7.52
Q5XET5,2.7.7.52
Q86MV5,2.7.7.52
Q9VI58,2.7.7.52
C7PLV2,4.2.3.62
C7Q942,1.14.11.41
Q6WZB0,1.14.11.41
C8V7U7,1.14.19.18
C4QVU3,1.14.19.18
C8VEJ5,2.5.1.34
C8VP36,1.1.1.44
P70718,1.1.1.44
P31072,1.1.1.44
P00350,1.1.1.44
Q9PKX7,1.1.1.44
C8WGQ3,1.1.1.391
C8WJZ5,3.1.4.57
C8WMP0,1.1.1.52
Q8VYX1,2.1.1.103
Q22993,2.1.1.103
Q23552,2.1.1.103
Q8IDQ9,2.1.1.103
P80276,1.1.1.372
C9K1X7,1.14.99.62
C9RZ55,4.1.99.14
D0C6T7,1.14.13.235
D0E8I4,1.14.11.46
D0E8I5,1.13.11.78
D0VMR8,4.2.3.93
D0VWQ1,1.7.3.3
D4GPU7,1.7.3.3
P23194,1.7.3.3
Q00511,1.7.3.3
P78609,1.7.3.3
D0VWY5,1.8.1.16
D0ZLR3,4.3.1.29
Q9F3C7,1.8.3.7
P32358,3.2.1.28
Q4J9D4,3.2.1.28
Q54QZ5,3.2.1.28
Q8MMG9,3.2.1.28
A7ZKW9,3.2.1.28
P19813,3.2.1.28
Q9W2M2,3.2.1.28
D2D3B6,3.1.1.87
D2PPM8,3.2.1.205
D2RJU7,1.1.1.399
P35136,1.1.1.399
O33116,1.1.1.399
D2WKD9,1.1.1.216
B1B1U4,4.2.3.84
D3DFS4,4.1.1.111
Q52522,4.1.1.111
Q52523,4.1.1.111
P95414,4.1.1.111
D3DJG4,2.8.5.2
Q8KDM7,2.8.5.2
O33434,2.8.5.2
D3H5H5,2.1.1.136
D3K0N9,3.6.1.59
Q06151,3.6.1.59
Q9DAR7,3.6.1.59
Q9P7C9,3.6.1.59
B3GSH5,2.1.1.4
Q6EPG8,2.1.1.4
Q6YSY5,2.1.1.4
Q9T003,2.1.1.4
D3KVM6,1.6.5.7
D3QY10,4.2.1.168
Q9SSE7,4.2.1.91
Q9SGD6,4.2.1.91
Q01269,4.2.1.91
D3UAG5,2.4.1.357
D3WZ86,1.13.11.64
B0BNK8,2.7.7.19
O13833,2.7.7.19
O74326,2.7.7.19
O74518,2.7.7.19
P0ABF1,2.7.7.19
Q56XM9,2.7.7.19
Q2HJ44,2.7.7.19
Q9NVV4,2.7.7.19
P29468,2.7.7.19
Q6P6C2,1.14.11.53
Q2A121,1.14.11.53
D4AJR9,3.2.1.6
P12670,3.2.1.6
D3J0Z1,1.1.1.332
D4AKL6,4.1.1.2
D4AMB9,5.1.3.3
P05149,5.1.3.3
P21955,5.1.3.3
P31765,5.1.3.3
D4AN26,1.13.11.20
O32085,1.13.11.20
Q6NWZ9,1.13.11.20
Q5A3Z5,1.13.11.20
Q9LXG9,1.13.11.20
Q9LXT4,1.13.11.20
D4AN96,1.5.3.7
D4AZD1,2.4.1.142
Q6BS98,2.4.1.142
Q5R7A2,2.4.1.142
Q6C3K2,2.4.1.142
Q6CVU2,2.4.1.142
O35264,3.1.1.47
P83006,3.1.1.47
Q22943,3.1.1.47
Q9URV1,3.1.1.47
O13990,3.2.1.58
O93939,3.2.1.58
P15703,3.2.1.58
P52911,3.2.1.58
Q10444,3.2.1.58
Q5AIA1,3.2.1.58
Q12725,3.2.1.58
Q96V64,3.2.1.58
C5FS55,3.4.23.25
D4B387,3.4.19.14
P07314,3.4.19.14
D4B4K9,3.5.1.89
P23797,3.5.1.89
Q54C64,3.5.1.89
Q9Y2B2,3.5.1.89
Q9HDW9,3.5.1.89
D4D802,2.5.1.32
D5KXJ0,2.5.1.32
P54975,2.5.1.32
Q9ACU1,2.5.1.32
D4FZ53,2.3.1.57
Q28999,2.3.1.57
Q5CPU3,2.3.1.57
Q7PCJ8,2.3.1.57
P0DKR8,2.3.1.57
B5XXN1,3.5.1.110
D4GP28,4.2.1.141
Q97UA0,4.2.1.141
D4GP31,3.1.1.68
D4GP33,1.1.1.376
D4GP41,1.2.1.26
Q08IC0,1.2.1.26
Q6FFQ0,1.2.1.26
Q97UA1,1.2.1.26
D4GSE6,2.7.1.178
D4GS06,2.3.3.16
Q8NSH7,2.3.3.16
P39119,2.3.3.16
P27660,2.3.3.16
P51045,2.3.3.16
P63778,2.3.3.16
Q53554,2.3.3.16
Q4QDX3,2.3.3.16
Q59939,2.3.3.16
Q56063,2.3.3.16
Q9SJH7,2.3.3.16
Q9RWB2,2.3.3.16
Q9ZN37,2.3.3.16
D4GS48,1.1.1.388
D4GSC3,1.3.7.11
A2SQK1,1.3.7.11
D4GST8,1.1.1.343
G5EBD7,1.1.1.343
Q9I0K4,4.1.3.1
Q8RQN6,4.1.3.1
D4GTN6,2.6.1.97
D4GWT7,2.7.4.26
Q60352,2.7.4.26
Q9HLX1,2.7.4.26
D4GYE2,2.7.3.9
O51508,2.7.3.9
Q9PK57,2.7.3.9
P23536,2.7.3.9
Q9ZAD8,2.7.3.9
P45617,2.7.3.9
P47668,2.7.3.9
P08839,2.7.3.9
D4GYE6,2.7.1.56
O51575,2.7.1.56
P23354,2.7.1.56
P23386,2.7.1.56
P75038,2.7.1.56
Q9KM71,2.7.1.56
D4GYH1,2.7.7.9
O59819,2.7.7.9
P08800,2.7.7.9
Q48447,2.7.7.9
P27897,2.7.7.9
P33696,2.7.7.9
P38709,2.7.7.9
P42407,2.7.7.9
P74285,2.7.7.9
Q4A122,2.7.7.9
Q58730,2.7.7.9
Q07130,2.7.7.9
Q9I291,2.7.7.9
D4MUV9,1.1.99.6
O29853,1.1.99.6
D4N502,1.14.11.31
P12019,3.1.4.53
Q8DEI1,3.1.4.53
D4Q9Z4,2.4.1.272
D4Q9Z5,2.4.1.273
D4ZX34,3.1.21.4
Q07606,3.1.21.4
P43870,3.1.21.4
O52703,3.1.21.4
P06529,3.1.21.4
P50187,3.1.21.4
P50194,3.1.21.4
Q50976,3.1.21.4
P50189,3.1.21.4
P56200,3.1.21.4
P23940,3.1.21.4
P43421,3.1.21.4
Q50973,3.1.21.4
O59646,3.1.21.4
P23191,3.1.21.4
P20588,3.1.21.4
P17044,2.1.1.37
P0DW08,2.1.1.37
O52702,2.1.1.37
P15840,2.1.1.37
Q9RLM4,2.1.1.37
P34905,2.1.1.37
P10283,2.1.1.37
P34906,2.1.1.37
P25283,2.1.1.37
P05102,2.1.1.37
P43420,2.1.1.37
O34939,2.1.1.37
P50188,2.1.1.37
P25265,2.1.1.37
Q10SU5,2.1.1.37
P13906,2.1.1.37
P09795,2.1.1.37
P15446,2.1.1.37
P34882,2.1.1.37
D5AQD6,2.3.2.30
Q7D1N1,2.3.2.30
Q9HW51,2.3.2.30
C5M4J6,3.4.21.89
O07560,3.4.21.89
P9WKA0,3.4.21.89
O67088,3.4.21.89
O74323,3.4.21.89
P0A1W2,3.4.21.89
P26844,3.4.21.89
P41027,3.4.21.89
P44454,3.4.21.89
P59662,3.4.21.89
P72660,3.4.21.89
P73157,3.4.21.89
Q86JD4,3.4.21.89
Q89AM6,3.4.21.89
Q8H0W1,3.4.21.89
Q8IE14,3.4.21.89
P57347,3.4.21.89
D5IGG0,1.14.12.22
D5JWB3,1.3.1.107
D5SXM0,2.3.1.222
A6TDD9,2.3.1.222
D6MZJ6,3.1.4.12
F1QG30,3.1.4.12
O45870,3.1.4.12
O70572,3.1.4.12
Q72P44,3.1.4.12
P9WKQ1,3.1.4.12
Q10916,3.1.4.12
Q1ZXD9,3.1.4.12
P33377,3.1.4.12
Q9UAY4,3.1.4.12
Q9VZS6,3.1.4.12
D6WMZ8,3.1.1.59
D7A3L6,2.1.1.207
P75257,2.1.1.207
Q12E50,2.1.1.207
P32813,2.1.1.207
D7BAR0,2.4.1.352
G0GBS4,2.4.1.352
P76041,2.4.1.352
A0QWG6,2.4.1.345
D7P5V0,1.14.13.215
D7UER1,1.14.14.155
D7UQ40,1.1.3.42
D7URV0,2.3.1.194
Q29VN3,4.2.3.77
D8RNZ9,4.2.3.25
D8T3S4,3.2.1.170
D9IFD5,1.14.99.29
Q4PHU4,1.14.99.29
Q4WHG5,1.14.99.29
P0CN11,1.14.99.29
D9J041,1.16.1.1
D9J100,2.1.1.274
Q84UB5,2.1.1.274
O26350,1.5.1.40
O29370,1.5.1.40
Q58896,1.5.1.40
D9XD61,4.2.3.169
D9XDR8,4.2.3.162
D9XF45,1.1.1.309
E0J5J4,2.7.1.45
P44482,2.7.1.45
P50845,2.7.1.45
Q15UF1,2.7.1.45
Q53W83,2.7.1.45
Q96XN9,2.7.1.45
Q9HLV3,2.7.1.45
E0TY11,1.5.1.2
L0E163,1.5.1.2
O66553,1.5.1.2
P0A9L8,1.5.1.2
P0C1E5,1.5.1.2
P22008,1.5.1.2
P27771,1.5.1.2
P9WHU7,1.5.1.2
P54893,1.5.1.2
P74572,1.5.1.2
Q00777,1.5.1.2
Q20848,1.5.1.2
A1L2Q8,1.5.1.2
Q54IL7,1.5.1.2
Q5HFR9,1.5.1.2
Q6CR99,1.5.1.2
P32322,1.5.1.2
Q9HH99,1.5.1.2
Q9P7Y7,1.5.1.2
O25773,1.5.1.2
E0U174,6.3.4.15
I6YFP0,6.3.4.15
P29906,6.3.4.15
P06709,6.3.4.15
P46363,6.3.4.15
Q59014,6.3.4.15
E1BPW0,3.6.1.6
Q19202,3.6.1.6
Q21815,3.6.1.6
Q5M192,3.6.1.6
Q8WVQ1,3.6.1.6
Q9XU84,3.6.1.6
C6LR75,1.14.12.17
P39676,1.14.12.17
Q47266,1.14.12.17
Q6HLA6,1.14.12.17
Q03331,1.14.12.17
Q59MV9,1.14.12.17
P39662,1.14.12.17
Q7UIY1,1.14.12.17
Q8GAZ4,1.14.12.17
Q87F90,1.14.12.17
Q9UAG7,1.14.12.17
Q9URY5,1.14.12.17
C9Y0V8,3.1.1.106
P9WN19,1.4.1.13
B9KBQ2,1.4.1.13
E2GIN1,1.14.11.45
E2JA31,6.3.2.47
E2JA32,6.3.2.46
E3PRJ4,5.4.3.3
Q8RHX7,5.4.3.3
Q8RHX1,4.3.1.14
E3PTZ4,5.1.1.4
E3PY99,1.4.1.12
B8A7A3,1.14.19.2
E3Q1H1,2.3.1.4
P43577,2.3.1.4
Q17427,2.3.1.4
Q54WR8,2.3.1.4
Q96EK6,2.3.1.4
Q9LFU9,2.3.1.4
Q9VAI0,2.3.1.4
E3VWK2,1.1.1.340
E3VWI3,1.14.19.8
E3W203,4.2.3.82
E3W9C4,1.14.14.113
E3W9M2,2.4.1.299
E4MYY0,4.2.3.187
A0A0B4FWC3,4.2.3.171
E4PMA5,2.4.1.359
E4QP00,1.1.3.47
E5F146,1.1.1.344
E5KBU3,1.14.16.1
P90925,1.14.16.1
P43334,1.14.16.1
Q9A7V7,1.14.16.1
E5KIC0,2.1.1.301
E5RP65,2.5.1.136
E5Y8P9,1.2.1.81
Q0K845,1.2.1.81
E6ENP9,3.1.3.90
E7FHC4,1.12.1.5
E7FHF1,4.1.2.59
E7FHN9,1.12.98.4
E7FHP1,6.2.1.13
E7FI44,1.12.1.3
Q46505,1.12.1.3
Q46506,1.12.1.3
E8MF12,2.7.1.162
E8W6C7,4.2.3.166
E9CV02,3.4.13.19
Q99XS1,3.4.13.19
Q0CS61,3.4.13.19
Q48841,3.4.13.19
Q5M872,3.4.13.19
Q9A0M0,3.4.13.19
Q9CFC3,3.4.13.19
E9L7A5,2.6.1.78
Q8KDS8,2.6.1.78
E9P8D2,2.3.1.271
Q09927,2.3.1.271
P30838,1.2.1.5
P23883,1.2.1.5
P42329,1.2.1.5
Q54DG1,1.2.1.5
Q71SG7,2.4.1.102
I1RQ76,1.14.14.17
O65404,1.14.14.17
P52020,1.14.14.17
Q9C1W3,1.14.14.17
F0E1K6,1.14.13.128
F0KFI5,1.14.13.239
F0M433,1.1.1.425
F1CYZ5,2.8.3.23
Q05513,2.7.11.13
O35217,3.1.3.62
P53368,3.6.1.56
Q12524,3.6.1.56
A3F5F0,1.1.1.331
F2RB77,5.4.99.67
P72541,5.4.99.67
F2RB80,1.14.99.65
F2Y4A3,2.7.1.91
O14159,2.7.1.91
Q18425,2.7.1.91
F2Z699,1.6.5.9
M1BYJ7,1.6.5.9
P00393,1.6.5.9
P32340,1.6.5.9
Q8CPV5,1.6.5.9
Q8GXR9,1.6.5.9
Q9I4V0,1.6.5.9
L7X0L7,1.14.14.98
O42912,3.5.4.34
P53065,3.5.4.34
Q5ZI16,3.5.4.34
Q9V3R6,3.5.4.34
Q47319,2.5.1.25
Q9D0U1,2.5.1.25
Q28I29,2.5.1.25
Q9VI85,2.5.1.25
F4ILF8,1.14.11.2
Q8L970,1.14.11.2
F4JZ24,1.14.11.2
Q1RMU3,1.14.11.2
Q8GXT7,1.14.11.2
F4IRQ5,2.7.7.79
Q05B50,2.7.7.79
Q6FPX3,2.7.7.79
F4J3G5,3.4.21.102
F4KHG6,3.4.21.102
O23614,3.4.21.102
O35002,3.4.21.102
P42784,3.4.21.102
Q44879,3.4.21.102
F4J4C8,2.7.1.108
P20048,2.7.1.108
Q8R2Y3,2.7.1.108
Q9Y7T6,2.7.1.108
F8QQQ7,4.1.1.33
Q4WNV9,4.1.1.33
Q54YQ9,4.1.1.33
Q0P570,4.1.1.33
Q97UL5,4.1.1.33
F4JJE0,2.7.7.15
O74975,2.7.7.15
P13259,2.7.7.15
P49583,2.7.7.15
P49587,2.7.7.15
Q9Y5K3,2.7.7.15
Q8DPI6,2.7.7.15
Q7XQT2,2.7.1.107
Q8VZG1,2.7.1.107
Q4L7L1,2.7.1.107
P0ABN1,2.7.1.107
P9WP28,2.7.1.107
Q06119,2.7.1.107
Q55143,2.7.1.107
Q5RED7,2.7.1.107
Q9HY23,2.7.1.107
Q9R1C6,2.7.1.107
P56411,2.7.1.107
F4JNX3,2.1.1.60
Q6GQ33,2.1.1.60
P41277,3.1.3.21
F4JUY5,2.1.1.275
F4JYE9,6.3.2.12
Q12676,6.3.2.12
F4K2A1,6.3.2.17
I6Y0R5,6.3.2.17
O13492,6.3.2.17
O74742,6.3.2.17
P08192,6.3.2.17
P43775,6.3.2.17
Q05865,6.3.2.17
A6H751,6.3.2.17
Q08645,6.3.2.17
Q09509,6.3.2.17
O28578,1.1.1.169
O34661,1.1.1.169
O67619,1.1.1.169
P37402,1.1.1.169
P38787,1.1.1.169
Q929X1,1.1.1.169
Q8YX96,1.1.1.169
Q8ZT70,1.1.1.169
Q987N5,1.1.1.169
Q9ABG6,1.1.1.169
Q9CFY8,1.1.1.169
Q9HRF0,1.1.1.169
Q9HW09,1.1.1.169
Q9V0N0,1.1.1.169
F4P6T0,1.10.3.11
Q56X52,1.10.3.11
F4ZCI3,3.5.99.9
O83092,1.17.4.1
P07201,1.17.4.1
O30601,1.17.4.1
P69924,1.17.4.1
Q9KFH7,1.17.4.1
P55983,1.17.4.1
Q59224,1.4.1.20
F7J184,1.14.19.21
F7J188,1.14.19.21
Q17938,1.14.19.21
Q1JUZ2,1.14.19.21
Q13PC1,3.13.1.4
B7STY2,2.6.1.5
Q8QZR1,2.6.1.5
P33447,2.6.1.5
Q02636,2.6.1.5
Q93703,2.6.1.5
F8QQ74,3.1.1.91
P21588,3.1.3.35
F8S1H8,1.14.14.169
Q94FM7,1.14.14.149
B2XBQ5,2.4.1.354
F8WKW8,2.4.1.330
F9USS9,5.1.2.1
F9UST4,4.4.1.37
F9XMW6,1.1.1.252
W3XAA0,1.1.1.252
F9XMX6,4.2.1.17
G4V4T5,4.2.1.17
G4V4T7,4.2.1.17
P34559,4.2.1.17
P24162,4.2.1.17
P64019,4.2.1.17
P76082,4.2.1.17
P94549,4.2.1.17
Q4PEN0,4.2.1.17
Q5SKU3,4.2.1.17
Q6NL24,4.2.1.17
P53526,4.2.1.17
Q9P4U9,4.2.1.17
G0FS68,2.7.1.179
A0PDV5,2.3.1.140
G0RH19,1.1.1.10
G3YG17,1.1.1.10
Q21929,1.1.1.10
Q0J0H4,1.2.4.1
Q54C70,1.2.4.1
P52902,1.2.4.1
Q1XDM0,1.2.4.1
P60089,1.2.4.1
P47515,1.2.4.1
Q32RM2,1.2.4.1
Q6ABX8,1.2.4.1
O24457,1.2.4.1
P12695,2.3.1.12
Q59098,2.3.1.12
P21883,2.3.1.12
P27747,2.3.1.12
P35489,2.3.1.12
P47514,2.3.1.12
P57302,2.3.1.12
Q19749,2.3.1.12
Q9ZD20,2.3.1.12
Q49110,2.3.1.12
Q59695,2.3.1.12
Q8RWN9,2.3.1.12
Q6ABX9,2.3.1.12
Q89AQ9,2.3.1.12
P9WIS7,2.3.1.12
Q9R9N3,2.3.1.12
Q03134,1.17.1.9
Q50570,1.17.1.9
G0Y286,2.5.1.103
Q6N3F2,2.5.1.103
G0Y7D3,4.2.3.110
B1PVZ9,2.7.3.3
G1UBD1,1.14.18.3
G2IQS7,2.1.1.341
T2FKR1,3.1.1.6
O53423,3.1.1.6
Q7SXS7,2.1.1.85
P40481,2.1.1.85
Q4KM84,2.1.1.85
Q9W3U1,2.1.1.85
G3XD01,2.3.1.201
G3XD23,1.1.1.335
G3XD61,5.1.3.23
G3XD94,1.1.1.136
G4MY67,2.5.1.58
O13782,2.5.1.58
P22007,2.5.1.58
P29703,2.5.1.58
Q04631,2.5.1.58
Q02293,2.5.1.58
Q9Y765,2.5.1.58
G4NEB8,2.7.11.24
Q9LMM5,2.7.11.24
O44514,2.7.11.24
Q92398,2.7.11.24
P41808,2.7.11.24
P42525,2.7.11.24
Q5AAG6,2.7.11.24
P45983,2.7.11.24
P83100,2.7.11.24
Q11179,2.7.11.24
O08911,2.7.11.24
Q84M93,2.7.11.24
Q966Y3,2.7.11.24
Q2U469,2.7.11.24
G4SW86,1.3.1.70
I1RF79,1.3.1.70
Q01447,1.3.1.70
P32462,1.3.1.70
P78575,1.3.1.70
Q09195,1.3.1.70
Q54PP1,1.3.1.70
Q71KT5,1.3.1.70
Q9LDR4,1.3.1.70
G4VGI0,2.4.2.3
O83990,2.4.2.3
P43770,2.4.2.3
O95045,2.4.2.3
Q5JJC1,2.4.2.3
P43791,1.5.1.3
Q07801,1.5.1.3
Q60034,1.5.1.3
Q320W2,1.5.1.3
Q59408,1.5.1.3
Q54277,1.5.1.3
P28019,1.5.1.3
Q9PR30,1.5.1.3
Q6G9D5,1.5.1.3
G4VJD6,1.5.1.3
P36591,1.5.1.3
P78028,1.5.1.3
P22906,1.5.1.3
P16184,1.5.1.3
O62583,1.5.1.3
P00380,1.5.1.3
Q98Q32,1.5.1.3
P00381,1.5.1.3
Q93341,1.5.1.3
Q59397,1.5.1.3
Q9K168,1.5.1.3
Q54801,1.5.1.3
G4WJD3,1.1.1.356
G8H5M8,4.2.3.106
G5E8F4,2.7.7.30
G5EBI4,3.3.2.10
G5EDL5,3.3.2.10
I6YC03,3.3.2.10
I6YGS0,3.3.2.10
O52866,3.3.2.10
Q06816,3.3.2.10
Q3V1F8,3.3.2.10
P55865,3.4.22.36
Q9MZV6,3.4.22.36
O16580,3.2.1.45
Q9H227,3.2.1.45
G5ED45,2.3.1.24
O59735,2.3.1.24
P78970,2.3.1.24
Q7Z139,2.3.1.24
Q9D6K9,2.3.1.24
Q9XWE9,2.3.1.24
G5EDP2,2.3.1.176
P11915,2.3.1.176
G5EDR5,2.4.1.214
Q9LJK1,2.4.1.214
Q9VUL9,2.4.1.214
G5EE06,2.4.1.65
G5EFP5,2.4.1.65
G5EFE7,2.4.1.68
Q5NVB3,2.4.1.68
Q5R7I7,2.7.11.22
Q6AXJ9,2.7.11.22
Q64261,2.7.11.22
Q9WVS4,2.7.11.22
Q01917,2.7.11.22
P50613,2.7.11.22
P36615,2.7.11.22
Q3UMM4,2.7.11.22
P43568,2.7.11.22
Q2YDN8,2.7.11.22
Q6BM25,2.7.11.22
Q07002,2.7.11.22
O61847,2.7.11.22
Q8SRF5,2.7.11.22
P29620,2.7.11.22
Q8SR90,2.7.11.22
Q9LFT8,2.7.11.22
P39073,2.7.11.22
G5EG11,1.14.19.44
G5EGA6,1.1.1.184
P74308,1.1.1.184
Q99LB2,1.1.1.184
Q12618,1.14.19.1
Q9SAH9,1.2.1.44
G9EZR6,1.1.1.110
P06610,1.11.1.9
P23202,1.11.1.9
Q95003,1.11.1.9
Q9CFV1,1.11.1.9
O22850,1.11.1.9
H1AAP2,3.13.1.7
H1ZV37,1.2.1.86
H1ZV38,1.1.1.144
O85057,1.1.1.144
H1ZZA4,1.14.13.222
H1ZZB0,1.1.1.394
H2E7T5,2.1.1.262
H2IFE7,1.2.1.92
Q9RKF1,1.2.1.92
H2IFX0,5.5.1.25
H2K885,2.5.1.135
H2K893,2.4.1.338
Q8QZV1,3.1.4.35
H2VFI5,3.2.1.183
Q5ZI51,3.2.1.143
Q9N5L4,3.2.1.143
Q9SKB3,3.2.1.143
H3JQW0,1.14.13.160
P38840,2.6.1.57
Q86AG8,2.6.1.57
H3ZPU1,2.6.1.57
O94570,2.6.1.57
Q5JGG6,5.1.1.2
Q95NZ0,1.1.3.16
H6LC31,7.2.1.2
H6LGM7,1.3.1.108
H6LGM8,1.3.1.108
H6LGM6,1.3.1.108
H8L902,6.3.1.12
H9N289,1.14.13.178
H9N290,1.14.13.179
I0DFJ0,4.1.1.28
P48861,4.1.1.28
I1BYW6,3.2.1.3
O60087,3.2.1.3
P08019,3.2.1.3
P26989,3.2.1.3
Q5K2N1,1.3.1.22
Q8AVI9,1.3.1.22
I1JNN8,4.2.1.139
I1M2U5,2.1.1.7
Q4WJ59,1.3.1.71
I2CYZ4,1.14.19.31
Q6WNG7,1.14.19.31
I3PB36,6.2.1.12
Q0DV32,6.2.1.12
Q54P77,6.2.1.12
Q7F1X5,6.2.1.12
Q6YYZ2,6.2.1.12
Q10S72,6.2.1.12
A0A2S1WBY6,2.1.1.117
I3PLR0,1.14.14.163
I3PLR3,1.1.1.415
I3PLR4,2.3.1.285
E0Y3X1,2.5.1.109
I6WU39,4.4.1.26
I6X235,3.6.1.58
A0QUZ2,3.6.1.58
Q9JKX6,3.6.1.58
